,lat,long,type,local,result
56,-25.03994352626293,18.2816739169256,simple,./extra/random/roads-simple(-25.03994352626293_18.281673916925598).png,roads
57,-25.03994352626293,18.2816739169256,satelite,./extra/random/roads-simple(-25.03994352626293_18.281673916925598).png,roads
58,-71.7341082890743,36.23700586117012,simple,./extra/random/nature-simple(-71.7341082890743_36.23700586117012).png,nature
59,-71.7341082890743,36.23700586117012,satelite,./extra/random/nature-simple(-71.7341082890743_36.23700586117012).png,nature
60,-20.74481116111833,33.898799746888486,simple,./extra/random/nature-simple(-20.744811161118335_33.898799746888486).png,nature
61,-20.74481116111833,33.898799746888486,satelite,./extra/random/nature-simple(-20.744811161118335_33.898799746888486).png,nature
62,56.59749541640281,86.19185468689531,simple,./extra/random/nature-simple(56.59749541640281_86.19185468689531).png,nature
63,56.59749541640281,86.19185468689531,satelite,./extra/random/nature-simple(56.59749541640281_86.19185468689531).png,nature
64,7.6383821730415775,12.05742251320261,simple,./extra/random/nature-simple(7.6383821730415775_12.05742251320261).png,nature
65,7.6383821730415775,12.05742251320261,satelite,./extra/random/nature-simple(7.6383821730415775_12.05742251320261).png,nature
66,54.85511718311818,72.25734422408871,simple,./extra/random/nature-simple(54.85511718311818_72.25734422408871).png,nature
67,54.85511718311818,72.25734422408871,satelite,./extra/random/nature-simple(54.85511718311818_72.25734422408871).png,nature
68,-6.40811388392288,31.55128609491277,simple,./extra/random/nature-simple(-6.40811388392288_31.55128609491277).png,nature
69,-6.40811388392288,31.55128609491277,satelite,./extra/random/nature-simple(-6.40811388392288_31.55128609491277).png,nature
70,68.17350138805648,72.05754465937639,simple,./extra/random/nature-simple(68.17350138805648_72.05754465937639).png,nature
71,68.17350138805648,72.05754465937639,satelite,./extra/random/nature-simple(68.17350138805648_72.05754465937639).png,nature
72,33.05730304882894,6.562528585352325,simple,./extra/random/nature-simple(33.05730304882894_6.562528585352325).png,nature
73,33.05730304882894,6.562528585352325,satelite,./extra/random/nature-simple(33.05730304882894_6.562528585352325).png,nature
74,-6.209700114168172,-65.00507457105431,simple,./extra/random/nature-simple(-6.209700114168172_-65.00507457105431).png,nature
75,-6.209700114168172,-65.00507457105431,satelite,./extra/random/nature-simple(-6.209700114168172_-65.00507457105431).png,nature
76,57.49603520516979,14.165336329282752,simple,./extra/random/city-simple(57.49603520516979_14.165336329282752).png,city
77,57.49603520516979,14.165336329282752,satelite,./extra/random/city-simple(57.49603520516979_14.165336329282752).png,city
78,-8.360174602470678,-73.61648428772067,simple,./extra/random/nature-simple(-8.360174602470678_-73.61648428772067).png,nature
79,-8.360174602470678,-73.61648428772067,satelite,./extra/random/nature-simple(-8.360174602470678_-73.61648428772067).png,nature
80,18.61559947192245,19.603717301519367,simple,./extra/random/nature-simple(18.61559947192245_19.603717301519367).png,nature
81,18.61559947192245,19.603717301519367,satelite,./extra/random/nature-simple(18.61559947192245_19.603717301519367).png,nature
82,-11.182374550962775,40.31104340556689,simple,./extra/random/nature-simple(-11.182374550962777_40.31104340556689).png,nature
83,-11.182374550962775,40.31104340556689,satelite,./extra/random/nature-simple(-11.182374550962777_40.31104340556689).png,nature
84,-25.70770750375169,21.39893569299828,simple,./extra/random/nature-simple(-25.707707503751692_21.39893569299828).png,nature
85,-25.70770750375169,21.39893569299828,satelite,./extra/random/nature-simple(-25.707707503751692_21.39893569299828).png,nature
86,3.0885566434220806,-57.5827428099825,simple,./extra/random/nature-simple(3.0885566434220806_-57.5827428099825).png,nature
87,3.0885566434220806,-57.5827428099825,satelite,./extra/random/nature-simple(3.0885566434220806_-57.5827428099825).png,nature
88,26.126349625617948,-9.445953640195142,simple,./extra/random/nature-simple(26.126349625617948_-9.445953640195142).png,nature
89,26.126349625617948,-9.445953640195142,satelite,./extra/random/nature-simple(26.126349625617948_-9.445953640195142).png,nature
90,40.6230002565398,-7.113493233433388,simple,./extra/random/farm-simple(40.6230002565398_-7.113493233433388).png,farm
91,40.6230002565398,-7.113493233433388,satelite,./extra/random/farm-simple(40.6230002565398_-7.113493233433388).png,farm
92,62.84316544157443,7.1832351882663374,simple,./extra/random/farm-simple(62.84316544157443_7.1832351882663374).png,farm
93,62.84316544157443,7.1832351882663374,satelite,./extra/random/farm-simple(62.84316544157443_7.1832351882663374).png,farm
94,-22.986154748271645,34.58082993484281,simple,./extra/random/nature-simple(-22.986154748271645_34.58082993484281).png,nature
95,-22.986154748271645,34.58082993484281,satelite,./extra/random/nature-simple(-22.986154748271645_34.58082993484281).png,nature
96,29.646062656166848,59.6190456215345,simple,./extra/random/nature-simple(29.646062656166848_59.6190456215345).png,nature
97,29.646062656166848,59.6190456215345,satelite,./extra/random/nature-simple(29.646062656166848_59.6190456215345).png,nature
98,-2.754633376769789,-46.20054772433298,simple,./extra/random/nature-simple(-2.754633376769789_-46.20054772433298).png,nature
99,-2.754633376769789,-46.20054772433298,satelite,./extra/random/nature-simple(-2.754633376769789_-46.20054772433298).png,nature
100,55.008837011244765,80.41709234961118,simple,./extra/random/nature-simple(55.008837011244765_80.41709234961118).png,nature
101,55.008837011244765,80.41709234961118,satelite,./extra/random/nature-simple(55.008837011244765_80.41709234961118).png,nature
102,-17.505299188427202,-71.09347398041962,simple,./extra/random/nature-simple(-17.505299188427202_-71.09347398041962).png,nature
103,-17.505299188427202,-71.09347398041962,satelite,./extra/random/nature-simple(-17.505299188427202_-71.09347398041962).png,nature
104,44.76111752096816,-85.62353376272712,simple,./extra/random/city-simple(44.761117520968156_-85.62353376272712).png,city
105,44.76111752096816,-85.62353376272712,satelite,./extra/random/city-simple(44.761117520968156_-85.62353376272712).png,city
106,46.77040742302288,-1.1620497556506848,simple,./extra/random/farm-simple(46.770407423022874_-1.1620497556506848).png,farm
107,46.77040742302288,-1.1620497556506848,satelite,./extra/random/farm-simple(46.770407423022874_-1.1620497556506848).png,farm
108,28.62856252083114,5.67799468835274,simple,./extra/random/nature-simple(28.62856252083114_5.67799468835274).png,nature
109,28.62856252083114,5.67799468835274,satelite,./extra/random/nature-simple(28.62856252083114_5.67799468835274).png,nature
110,19.26804246096356,-4.804957070913659,simple,./extra/random/nature-simple(19.268042460963557_-4.804957070913659).png,nature
111,19.26804246096356,-4.804957070913659,satelite,./extra/random/nature-simple(19.268042460963557_-4.804957070913659).png,nature
112,-12.944778015353634,-41.35081728639703,simple,./extra/random/nature-simple(-12.944778015353634_-41.35081728639703).png,nature
113,-12.944778015353634,-41.35081728639703,satelite,./extra/random/nature-simple(-12.944778015353634_-41.35081728639703).png,nature
114,27.45634656806348,-6.632467704497117,simple,./extra/random/nature-simple(27.45634656806348_-6.632467704497117).png,nature
115,27.45634656806348,-6.632467704497117,satelite,./extra/random/nature-simple(27.45634656806348_-6.632467704497117).png,nature
116,42.13932371204146,-7.242383405602112,simple,./extra/random/nature-simple(42.13932371204146_-7.242383405602112).png,nature
117,42.13932371204146,-7.242383405602112,satelite,./extra/random/nature-simple(42.13932371204146_-7.242383405602112).png,nature
118,59.92603474234508,8.233698659428285,simple,./extra/random/nature-simple(59.92603474234508_8.233698659428285).png,nature
119,59.92603474234508,8.233698659428285,satelite,./extra/random/nature-simple(59.92603474234508_8.233698659428285).png,nature
120,40.93572843473086,14.992149698971858,simple,./extra/random/roads-simple(40.93572843473086_14.992149698971858).png,roads
121,40.93572843473086,14.992149698971858,satelite,./extra/random/roads-simple(40.93572843473086_14.992149698971858).png,roads
122,-8.110998317866333,-60.35353905448273,simple,./extra/random/nature-simple(-8.110998317866333_-60.35353905448273).png,nature
123,-8.110998317866333,-60.35353905448273,satelite,./extra/random/nature-simple(-8.110998317866333_-60.35353905448273).png,nature
124,-9.463602200842132,-70.85541612478103,simple,./extra/random/nature-simple(-9.463602200842132_-70.85541612478103).png,nature
125,-9.463602200842132,-70.85541612478103,satelite,./extra/random/nature-simple(-9.463602200842132_-70.85541612478103).png,nature
126,65.33606478333414,58.1705153525653,simple,./extra/random/nature-simple(65.33606478333414_58.1705153525653).png,nature
127,65.33606478333414,58.1705153525653,satelite,./extra/random/nature-simple(65.33606478333414_58.1705153525653).png,nature
128,23.2169240992895,74.05741554352778,simple,./extra/random/farm-simple(23.2169240992895_74.05741554352778).png,farm
129,23.2169240992895,74.05741554352778,satelite,./extra/random/farm-simple(23.2169240992895_74.05741554352778).png,farm
130,22.933405754285342,6.466257471543912,simple,./extra/random/nature-simple(22.933405754285346_6.466257471543912).png,nature
131,22.933405754285342,6.466257471543912,satelite,./extra/random/nature-simple(22.933405754285346_6.466257471543912).png,nature
132,32.20238413882238,67.63679031840567,simple,./extra/random/roads-simple(32.20238413882238_67.63679031840567).png,roads
133,32.20238413882238,67.63679031840567,satelite,./extra/random/roads-simple(32.20238413882238_67.63679031840567).png,roads
134,52.636788752857655,61.37834963327248,simple,./extra/random/city-simple(52.636788752857655_61.37834963327248).png,city
135,52.636788752857655,61.37834963327248,satelite,./extra/random/city-simple(52.636788752857655_61.37834963327248).png,city
136,-39.76000415622751,-66.49840209642522,simple,./extra/random/roads-simple(-39.76000415622751_-66.49840209642522).png,roads
137,-39.76000415622751,-66.49840209642522,satelite,./extra/random/roads-simple(-39.76000415622751_-66.49840209642522).png,roads
138,65.17592366085279,82.62630030788554,simple,./extra/random/nature-simple(65.17592366085279_82.62630030788554).png,nature
139,65.17592366085279,82.62630030788554,satelite,./extra/random/nature-simple(65.17592366085279_82.62630030788554).png,nature
140,-33.0104146459788,25.649295906875764,simple,./extra/random/nature-simple(-33.0104146459788_25.649295906875764).png,nature
141,-33.0104146459788,25.649295906875764,satelite,./extra/random/nature-simple(-33.0104146459788_25.649295906875764).png,nature
142,32.11123305785273,77.12307856322397,simple,./extra/random/nature-simple(32.11123305785273_77.12307856322397).png,nature
143,32.11123305785273,77.12307856322397,satelite,./extra/random/nature-simple(32.11123305785273_77.12307856322397).png,nature
144,15.625521073057428,17.594733321470244,simple,./extra/random/nature-simple(15.625521073057428_17.594733321470244).png,nature
145,15.625521073057428,17.594733321470244,satelite,./extra/random/nature-simple(15.625521073057428_17.594733321470244).png,nature
146,26.445806304144497,67.94240558186786,simple,./extra/random/farm-simple(26.445806304144497_67.94240558186786).png,farm
147,26.445806304144497,67.94240558186786,satelite,./extra/random/farm-simple(26.445806304144497_67.94240558186786).png,farm
148,37.108699509795926,30.458042459935243,simple,./extra/random/farm-simple(37.108699509795926_30.458042459935243).png,farm
149,37.108699509795926,30.458042459935243,satelite,./extra/random/farm-simple(37.108699509795926_30.458042459935243).png,farm
150,25.701865579735998,-8.160647080424042,simple,./extra/random/nature-simple(25.701865579735994_-8.160647080424042).png,nature
151,25.701865579735998,-8.160647080424042,satelite,./extra/random/nature-simple(25.701865579735994_-8.160647080424042).png,nature
152,61.671691502876286,9.323045863660935,simple,./extra/random/nature-simple(61.671691502876286_9.323045863660937).png,nature
153,61.671691502876286,9.323045863660935,satelite,./extra/random/nature-simple(61.671691502876286_9.323045863660937).png,nature
154,30.374625144062847,66.35582984826169,simple,./extra/random/nature-simple(30.374625144062847_66.35582984826169).png,nature
155,30.374625144062847,66.35582984826169,satelite,./extra/random/nature-simple(30.374625144062847_66.35582984826169).png,nature
156,-5.090054024524207,-43.3950568281784,simple,./extra/random/roads-simple(-5.090054024524207_-43.3950568281784).png,roads
157,-5.090054024524207,-43.3950568281784,satelite,./extra/random/roads-simple(-5.090054024524207_-43.3950568281784).png,roads
158,-2.154840642474568,-57.2312536308165,simple,./extra/random/nature-simple(-2.154840642474568_-57.231253630816504).png,nature
159,-2.154840642474568,-57.2312536308165,satelite,./extra/random/nature-simple(-2.154840642474568_-57.231253630816504).png,nature
160,31.96189849085708,8.156827558499415,simple,./extra/random/nature-simple(31.96189849085708_8.156827558499415).png,nature
161,31.96189849085708,8.156827558499415,satelite,./extra/random/nature-simple(31.96189849085708_8.156827558499415).png,nature
162,13.631263322671217,14.243855400735924,simple,./extra/random/nature-simple(13.631263322671217_14.243855400735924).png,nature
163,13.631263322671217,14.243855400735924,satelite,./extra/random/nature-simple(13.631263322671217_14.243855400735924).png,nature
164,-35.51603679421791,-59.569193174064566,simple,./extra/random/farm-simple(-35.51603679421791_-59.569193174064566).png,farm
165,-35.51603679421791,-59.569193174064566,satelite,./extra/random/farm-simple(-35.51603679421791_-59.569193174064566).png,farm
166,50.56596754930598,54.127916496320665,simple,./extra/random/nature-simple(50.56596754930598_54.127916496320665).png,nature
167,50.56596754930598,54.127916496320665,satelite,./extra/random/nature-simple(50.56596754930598_54.127916496320665).png,nature
168,22.15998547515882,88.96747406785136,simple,./extra/random/nature-simple(22.15998547515882_88.96747406785136).png,nature
169,22.15998547515882,88.96747406785136,satelite,./extra/random/nature-simple(22.15998547515882_88.96747406785136).png,nature
170,37.161889403088736,47.44898007994786,simple,./extra/random/nature-simple(37.161889403088736_47.44898007994786).png,nature
171,37.161889403088736,47.44898007994786,satelite,./extra/random/nature-simple(37.161889403088736_47.44898007994786).png,nature
172,29.562271490705044,12.19345008407447,simple,./extra/random/nature-simple(29.562271490705044_12.19345008407447).png,nature
173,29.562271490705044,12.19345008407447,satelite,./extra/random/nature-simple(29.562271490705044_12.19345008407447).png,nature
174,36.385494275816896,53.51689544551752,simple,./extra/random/nature-simple(36.385494275816896_53.51689544551752).png,nature
175,36.385494275816896,53.51689544551752,satelite,./extra/random/nature-simple(36.385494275816896_53.51689544551752).png,nature
176,25.13296326054339,15.343930286179583,simple,./extra/random/nature-simple(25.13296326054339_15.343930286179585).png,nature
177,25.13296326054339,15.343930286179583,satelite,./extra/random/nature-simple(25.13296326054339_15.343930286179585).png,nature
178,4.13775021596328,-58.156663562307415,simple,./extra/random/nature-simple(4.13775021596328_-58.156663562307415).png,nature
179,4.13775021596328,-58.156663562307415,satelite,./extra/random/nature-simple(4.13775021596328_-58.156663562307415).png,nature
180,-25.018160903787305,32.80155312771615,simple,./extra/random/farm-simple(-25.018160903787305_32.80155312771615).png,farm
181,-25.018160903787305,32.80155312771615,satelite,./extra/random/farm-simple(-25.018160903787305_32.80155312771615).png,farm
182,56.43894702528951,58.56260957247304,simple,./extra/random/city-simple(56.43894702528951_58.562609572473036).png,city
183,56.43894702528951,58.56260957247304,satelite,./extra/random/city-simple(56.43894702528951_58.562609572473036).png,city
184,46.38816276253192,62.41331162650167,simple,./extra/random/nature-simple(46.38816276253192_62.41331162650167).png,nature
185,46.38816276253192,62.41331162650167,satelite,./extra/random/nature-simple(46.38816276253192_62.41331162650167).png,nature
186,-1.028813146286268,30.898238812545856,simple,./extra/random/nature-simple(-1.028813146286268_30.898238812545856).png,nature
187,-1.028813146286268,30.898238812545856,satelite,./extra/random/nature-simple(-1.028813146286268_30.898238812545856).png,nature
188,-8.824398310699834,18.445517931646577,simple,./extra/random/nature-simple(-8.824398310699834_18.445517931646577).png,nature
189,-8.824398310699834,18.445517931646577,satelite,./extra/random/nature-simple(-8.824398310699834_18.445517931646577).png,nature
190,36.22103324866552,57.218043360961104,simple,./extra/random/nature-simple(36.22103324866552_57.218043360961104).png,nature
191,36.22103324866552,57.218043360961104,satelite,./extra/random/nature-simple(36.22103324866552_57.218043360961104).png,nature
192,62.72717036570927,39.16709350087271,simple,./extra/random/nature-simple(62.72717036570927_39.16709350087271).png,nature
193,62.72717036570927,39.16709350087271,satelite,./extra/random/nature-simple(62.72717036570927_39.16709350087271).png,nature
194,59.57656037449078,43.26557324268328,simple,./extra/random/nature-simple(59.57656037449078_43.265573242683274).png,nature
195,59.57656037449078,43.26557324268328,satelite,./extra/random/nature-simple(59.57656037449078_43.265573242683274).png,nature
196,48.75004810668611,-76.02253758060976,simple,./extra/random/nature-simple(48.75004810668611_-76.02253758060976).png,nature
197,48.75004810668611,-76.02253758060976,satelite,./extra/random/nature-simple(48.75004810668611_-76.02253758060976).png,nature
198,47.816113485565495,-85.72973731455835,simple,./extra/random/ocean-simple(47.816113485565495_-85.72973731455835).png,ocean
199,47.816113485565495,-85.72973731455835,satelite,./extra/random/ocean-simple(47.816113485565495_-85.72973731455835).png,ocean
200,12.58156253714256,42.990662122910095,simple,./extra/random/nature-simple(12.58156253714256_42.990662122910095).png,nature
201,12.58156253714256,42.990662122910095,satelite,./extra/random/nature-simple(12.58156253714256_42.990662122910095).png,nature
202,56.60985536245275,54.45482038881684,simple,./extra/random/city-simple(56.60985536245275_54.45482038881684).png,city
203,56.60985536245275,54.45482038881684,satelite,./extra/random/city-simple(56.60985536245275_54.45482038881684).png,city
204,-1.6364235578851662,-59.668194081887,simple,./extra/random/nature-simple(-1.6364235578851662_-59.668194081886995).png,nature
205,-1.6364235578851662,-59.668194081887,satelite,./extra/random/nature-simple(-1.6364235578851662_-59.668194081886995).png,nature
206,4.469209134326292,-69.09937291321103,simple,./extra/random/nature-simple(4.469209134326292_-69.09937291321103).png,nature
207,4.469209134326292,-69.09937291321103,satelite,./extra/random/nature-simple(4.469209134326292_-69.09937291321103).png,nature
208,-6.553966435079971,35.80737442783199,simple,./extra/random/farm-simple(-6.553966435079971_35.80737442783199).png,farm
209,-6.553966435079971,35.80737442783199,satelite,./extra/random/farm-simple(-6.553966435079971_35.80737442783199).png,farm
210,-8.618332291034747,-35.73126742564034,simple,./extra/random/nature-simple(-8.618332291034747_-35.73126742564034).png,nature
211,-8.618332291034747,-35.73126742564034,satelite,./extra/random/nature-simple(-8.618332291034747_-35.73126742564034).png,nature
212,47.819678795723405,-73.80882033550157,simple,./extra/random/nature-simple(47.819678795723405_-73.80882033550157).png,nature
213,47.819678795723405,-73.80882033550157,satelite,./extra/random/nature-simple(47.819678795723405_-73.80882033550157).png,nature
214,67.02282918318008,-70.6723717527677,simple,./extra/random/nature-simple(67.02282918318008_-70.6723717527677).png,nature
215,67.02282918318008,-70.6723717527677,satelite,./extra/random/nature-simple(67.02282918318008_-70.6723717527677).png,nature
216,22.82662360987244,81.2498289761136,simple,./extra/random/farm-simple(22.826623609872442_81.2498289761136).png,farm
217,22.82662360987244,81.2498289761136,satelite,./extra/random/farm-simple(22.826623609872442_81.2498289761136).png,farm
218,46.15530876549533,34.55021666607141,simple,./extra/random/nature-simple(46.155308765495334_34.55021666607141).png,nature
219,46.15530876549533,34.55021666607141,satelite,./extra/random/nature-simple(46.155308765495334_34.55021666607141).png,nature
220,51.06953963927177,47.981221364391615,simple,./extra/random/farm-simple(51.06953963927177_47.981221364391615).png,farm
221,51.06953963927177,47.981221364391615,satelite,./extra/random/farm-simple(51.06953963927177_47.981221364391615).png,farm
222,24.131094043700955,76.41905671803102,simple,./extra/random/farm-simple(24.131094043700955_76.41905671803102).png,farm
223,24.131094043700955,76.41905671803102,satelite,./extra/random/farm-simple(24.131094043700955_76.41905671803102).png,farm
224,22.81954544363705,12.572506724241649,simple,./extra/random/nature-simple(22.819545443637054_12.572506724241649).png,nature
225,22.81954544363705,12.572506724241649,satelite,./extra/random/nature-simple(22.819545443637054_12.572506724241649).png,nature
226,40.37220497510609,-81.9187410533123,simple,./extra/random/farm-simple(40.37220497510609_-81.9187410533123).png,farm
227,40.37220497510609,-81.9187410533123,satelite,./extra/random/farm-simple(40.37220497510609_-81.9187410533123).png,farm
228,30.45191336440054,16.48730659589785,simple,./extra/random/nature-simple(30.45191336440054_16.48730659589785).png,nature
229,30.45191336440054,16.48730659589785,satelite,./extra/random/nature-simple(30.45191336440054_16.48730659589785).png,nature
230,23.02379280504944,-83.60193745671404,simple,./extra/random/ocean-simple(23.02379280504944_-83.60193745671404).png,ocean
231,23.02379280504944,-83.60193745671404,satelite,./extra/random/ocean-simple(23.02379280504944_-83.60193745671404).png,ocean
232,12.064634484922792,20.746471907891262,simple,./extra/random/nature-simple(12.064634484922792_20.746471907891262).png,nature
233,12.064634484922792,20.746471907891262,satelite,./extra/random/nature-simple(12.064634484922792_20.746471907891262).png,nature
234,47.51933075854666,-66.27176835567829,simple,./extra/random/nature-simple(47.51933075854666_-66.27176835567829).png,nature
235,47.51933075854666,-66.27176835567829,satelite,./extra/random/nature-simple(47.51933075854666_-66.27176835567829).png,nature
236,-16.326127674169,36.62591092716053,simple,./extra/random/nature-simple(-16.326127674169_36.62591092716053).png,nature
237,-16.326127674169,36.62591092716053,satelite,./extra/random/nature-simple(-16.326127674169_36.62591092716053).png,nature
238,61.09865007678096,32.12041529488273,simple,./extra/random/ocean-simple(61.098650076780956_32.12041529488273).png,ocean
239,61.09865007678096,32.12041529488273,satelite,./extra/random/ocean-simple(61.098650076780956_32.12041529488273).png,ocean
240,60.76887922051651,49.02587273759377,simple,./extra/random/nature-simple(60.76887922051651_49.02587273759377).png,nature
241,60.76887922051651,49.02587273759377,satelite,./extra/random/nature-simple(60.76887922051651_49.02587273759377).png,nature
242,30.55253328149915,80.25343040902007,simple,./extra/random/nature-simple(30.55253328149915_80.25343040902007).png,nature
243,30.55253328149915,80.25343040902007,satelite,./extra/random/nature-simple(30.55253328149915_80.25343040902007).png,nature
244,23.467074127782567,-2.4284387874973987,simple,./extra/random/nature-simple(23.467074127782567_-2.4284387874973987).png,nature
245,23.467074127782567,-2.4284387874973987,satelite,./extra/random/nature-simple(23.467074127782567_-2.4284387874973987).png,nature
246,41.27748906185113,-2.0111065301640565,simple,./extra/random/farm-simple(41.27748906185113_-2.0111065301640565).png,farm
247,41.27748906185113,-2.0111065301640565,satelite,./extra/random/farm-simple(41.27748906185113_-2.0111065301640565).png,farm
248,-15.716031770220935,-59.28546801582024,simple,./extra/random/nature-simple(-15.716031770220937_-59.285468015820236).png,nature
249,-15.716031770220935,-59.28546801582024,satelite,./extra/random/nature-simple(-15.716031770220937_-59.285468015820236).png,nature
